acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.01,0.45,0.87,-1.92,-1.73,1.34,32.44
-0.01,0.45,0.88,-1.62,0.26,1.76,32.39
-0.01,0.44,0.88,-0.11,1.76,1.31,32.48
-0.01,0.42,0.88,1.57,2.15,0.69,32.44
-0.01,0.41,0.89,1.92,1.82,0.06,32.39
-0.01,0.42,0.88,1.47,0.79,-0.06,32.44
-0.02,0.42,0.87,-0.05,-0.82,0.06,32.34
-0.03,0.43,0.88,-0.95,-1.4,0.75,32.39
-0.02,0.43,0.88,-0.82,-0.81,1.31,32.39
-0.01,0.43,0.89,0.18,0.58,1.71,32.44
-0.01,0.43,0.88,1.37,1.8,1.92,32.48
-0.01,0.42,0.89,2.15,2.44,2.17,32.44
-0.01,0.43,0.88,1.73,2.09,2.32,32.48
-0.01,0.42,0.88,0.64,1.07,2.14,32.39
0.0,0.42,0.88,0.09,0.89,1.88,32.44
-0.0,0.43,0.88,-1.08,-0.52,0.79,32.39
-0.01,0.43,0.89,0.18,0.26,0.43,32.53
-0.02,0.45,0.89,0.76,0.61,0.31,32.34
-0.02,0.44,0.88,0.64,0.98,1.15,32.39
-0.01,0.43,0.88,0.6,2.09,1.47,32.39
-0.02,0.41,0.88,-0.37,2.9,0.7,32.44
-0.02,0.41,0.88,-1.07,1.65,0.11,32.39
-0.01,0.42,0.88,-1.05,0.11,-0.17,32.53
-0.01,0.42,0.89,-0.78,-0.38,-0.2,32.39
-0.01,0.44,0.89,-0.69,0.27,-0.15,32.48
-0.01,0.43,0.88,-0.6,0.99,0.09,32.44
-0.02,0.42,0.88,-0.49,1.56,0.55,32.48
-0.01,0.41,0.88,-0.18,1.86,0.95,32.39
-0.01,0.42,0.89,0.06,1.4,1.01,32.53
-0.02,0.42,0.9,0.11,1.04,0.79,32.48
-0.01,0.42,0.88,-0.08,0.75,0.92,32.39
-0.01,0.42,0.88,-0.29,0.56,0.95,32.44
-0.02,0.43,0.88,-0.21,0.81,1.13,32.39
-0.02,0.42,0.88,0.2,1.34,1.24,32.44
-0.02,0.42,0.89,0.44,1.91,1.4,32.34
-0.02,0.43,0.88,0.37,1.62,1.48,32.39
-0.02,0.43,0.89,0.32,1.36,1.56,32.34
-0.01,0.43,0.89,0.24,1.19,1.51,32.48
-0.01,0.42,0.88,0.23,1.21,1.15,32.39
-0.02,0.43,0.88,0.49,0.89,0.41,32.44
-0.02,0.42,0.89,0.72,0.85,0.55,32.39
-0.02,0.42,0.88,0.7,1.08,0.92,32.39
-0.02,0.43,0.88,0.63,0.79,0.96,32.34
-0.01,0.42,0.87,0.53,0.69,0.82,32.48
-0.02,0.42,0.88,0.85,0.79,1.01,32.44
-0.02,0.42,0.89,1.01,1.24,1.22,32.44
-0.02,0.43,0.89,1.22,1.57,1.33,32.48
-0.02,0.43,0.88,1.27,1.56,1.56,32.44
-0.02,0.42,0.88,1.08,1.48,1.74,32.39
-0.02,0.42,0.89,1.27,1.47,1.8,32.48
-0.02,0.43,0.87,1.34,1.77,2.24,32.44
-0.01,0.42,0.87,1.3,1.86,2.49,32.39
-0.01,0.43,0.88,0.89,1.91,2.49,32.39
-0.01,0.42,0.88,1.27,1.89,2.08,32.53
-0.02,0.43,0.88,1.44,1.92,1.89,32.48
-0.02,0.42,0.88,1.34,1.85,2.03,32.44
-0.02,0.43,0.88,1.1,1.95,1.79,32.53
-0.02,0.43,0.89,0.7,1.95,1.36,32.39
-0.02,0.43,0.89,0.75,1.94,0.99,32.44
-0.02,0.42,0.88,0.56,1.6,0.96,32.48
-0.02,0.43,0.89,0.4,1.66,0.78,32.39
-0.02,0.44,0.89,0.43,1.47,0.73,32.44
-0.01,0.43,0.88,0.32,1.33,0.49,32.48
-0.01,0.43,0.87,0.34,1.15,0.38,32.48
-0.02,0.43,0.88,0.6,1.31,0.7,32.44
-0.01,0.42,0.88,0.75,2.0,0.82,32.39
-0.02,0.42,0.89,0.76,1.98,0.76,32.44
-0.02,0.43,0.88,0.5,1.59,1.25,32.44
-0.02,0.42,0.88,0.7,1.34,1.56,32.39
-0.01,0.43,0.89,0.93,1.4,1.42,32.53
-0.02,0.43,0.88,1.65,2.03,1.25,32.39
-0.02,0.43,0.88,1.85,2.44,1.47,32.48
-0.02,0.42,0.88,0.93,2.41,1.92,32.34
-0.01,0.42,0.89,0.75,2.14,2.06,32.48
-0.01,0.42,0.89,1.44,1.65,1.8,32.39
-0.02,0.44,0.88,0.85,0.43,1.3,32.44
-0.02,0.44,0.88,1.07,0.32,1.27,32.39
-0.03,0.44,0.88,1.68,0.89,1.31,32.44
-0.04,0.44,0.88,0.44,1.33,2.2,32.34
-0.03,0.42,0.88,0.29,1.77,3.57,32.39
-0.01,0.41,0.88,0.21,2.73,3.68,32.53
